transition_time,from_stage,to_stage,onset_pac,onset_hjorth_mobility,delta_hjorth_mobility,onset_hjorth_complexity,delta_hjorth_complexity,onset_dfa,onset_perm_entropy,delta_perm_entropy,onset_spectral_entropy,delta_spectral_entropy,onset_svd_entropy,delta_svd_entropy,onset_sample_entropy,delta_sample_entropy,onset_petrosian_fd,delta_petrosian_fd,onset_katz_fd,delta_katz_fd,onset_lziv,delta_lziv,onset_hstar_hjorth_only,delta_hstar_hjorth_only,hstar_first_hjorth_only,onset_hstar_dfa_only,onset_hstar_hjorth_dfa,delta_hstar_hjorth_dfa,hstar_first_hjorth_dfa,onset_hstar_hjorth_dfa_petrosian,delta_hstar_hjorth_dfa_petrosian,hstar_first_hjorth_dfa_petrosian,onset_hstar_hjorth_dfa_perm,delta_hstar_hjorth_dfa_perm,hstar_first_hjorth_dfa_perm,onset_hstar_top4_hctsa,delta_hstar_top4_hctsa,hstar_first_top4_hctsa,onset_hstar_all_precede,delta_hstar_all_precede,hstar_first_all_precede,subject_id,delta_dfa,delta_hstar_dfa_only,hstar_first_dfa_only
41310.0,Sleep stage 1,Sleep stage W,25.0,-15.0,-40.0,45.0,20.0,55.0,25.0,0.0,85.0,60.0,-15.0,-40.0,25.0,0.0,25.0,0.0,-15.0,-40.0,-15.0,-40.0,45.0,20.0,False,55.0,45.0,20.0,False,45.0,20.0,False,45.0,20.0,False,45.0,20.0,False,45.0,20.0,False,SC4582G0,30.0,30.0,False
45600.0,Sleep stage 2,Sleep stage W,45.0,-15.0,-60.0,,,5.0,5.0,-40.0,-15.0,-60.0,-15.0,-60.0,45.0,0.0,5.0,-40.0,45.0,0.0,25.0,-20.0,,,,5.0,,,,,,,,,,,,,5.0,-40.0,True,SC4582G0,-40.0,-40.0,True
46500.0,Sleep stage 1,Sleep stage W,105.0,-25.0,-130.0,,,,-15.0,-120.0,,,-25.0,-130.0,-5.0,-110.0,-15.0,-120.0,-5.0,-110.0,-25.0,-130.0,,,,,,,,,,,,,,,,,,,,SC4582G0,,,
48570.0,Sleep stage 2,Sleep stage W,-25.0,5.0,30.0,-5.0,20.0,-5.0,-15.0,10.0,35.0,60.0,5.0,30.0,35.0,60.0,-15.0,10.0,35.0,60.0,25.0,50.0,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4582G0,20.0,20.0,False
51540.0,Sleep stage 1,Sleep stage W,-5.0,,,65.0,70.0,,85.0,90.0,-5.0,0.0,,,,,85.0,90.0,,,,,65.0,70.0,False,,65.0,70.0,False,65.0,70.0,False,,,,,,,,,,SC4582G0,,,
51810.0,Sleep stage 2,Sleep stage W,-15.0,25.0,40.0,-5.0,10.0,-5.0,-15.0,0.0,45.0,60.0,-15.0,0.0,45.0,60.0,-15.0,0.0,35.0,50.0,35.0,50.0,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4582G0,10.0,10.0,False
51930.0,Sleep stage 1,Sleep stage W,-5.0,,,,,,,,,,,,,,-15.0,-10.0,,,,,,,,,,,,,,,,,,,,,,,,SC4582G0,,,
53340.0,Sleep stage 2,Sleep stage W,5.0,-5.0,-10.0,,,,-5.0,-10.0,-5.0,-10.0,-5.0,-10.0,25.0,20.0,-5.0,-10.0,-15.0,-20.0,-15.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4582G0,,,
53640.0,Sleep stage 2,Sleep stage W,5.0,5.0,0.0,5.0,0.0,5.0,5.0,0.0,-5.0,-10.0,5.0,0.0,35.0,30.0,5.0,0.0,,,25.0,20.0,5.0,0.0,False,5.0,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,SC4582G0,0.0,0.0,False
54450.0,Sleep stage 1,Sleep stage W,35.0,25.0,-10.0,-15.0,-50.0,-5.0,-5.0,-40.0,95.0,60.0,25.0,-10.0,95.0,60.0,-5.0,-40.0,25.0,-10.0,35.0,0.0,-15.0,-50.0,True,-5.0,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,SC4582G0,-40.0,-40.0,True
59820.0,Sleep stage 2,Sleep stage W,-25.0,25.0,50.0,-5.0,20.0,-5.0,-5.0,20.0,25.0,50.0,25.0,50.0,25.0,50.0,-5.0,20.0,25.0,50.0,25.0,50.0,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4582G0,20.0,20.0,False
60180.0,Sleep stage 1,Sleep stage W,5.0,-25.0,-30.0,,,,,,-25.0,-30.0,5.0,0.0,45.0,40.0,,,,,-25.0,-30.0,,,,,,,,,,,,,,,,,,,,SC4582G0,,,
61500.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,5.0,10.0,-5.0,,,-5.0,0.0,-5.0,0.0,,,,,35.0,40.0,,,5.0,10.0,False,-5.0,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,SC4582G0,0.0,0.0,False
30090.0,Sleep stage 2,Sleep stage W,25.0,25.0,0.0,-5.0,-30.0,-5.0,-25.0,-50.0,25.0,0.0,25.0,0.0,25.0,0.0,-25.0,-50.0,25.0,0.0,-5.0,-30.0,-5.0,-30.0,True,-5.0,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,-5.0,-30.0,True,SC4591G0,-30.0,-30.0,True
30330.0,Sleep stage 1,Sleep stage W,-25.0,,,85.0,110.0,-5.0,,,,,,,,,,,,,,,85.0,110.0,False,-5.0,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,85.0,110.0,False,SC4591G0,20.0,20.0,False
30450.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,5.0,10.0,5.0,,,55.0,60.0,-5.0,0.0,,,-5.0,0.0,55.0,60.0,55.0,60.0,5.0,10.0,False,5.0,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,SC4591G0,10.0,10.0,False
36060.0,Sleep stage 2,Sleep stage W,15.0,15.0,0.0,-15.0,-30.0,-15.0,5.0,-10.0,75.0,60.0,15.0,0.0,,,5.0,-10.0,,,15.0,0.0,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4591G0,-30.0,-30.0,True
38040.0,Sleep stage 1,Sleep stage W,35.0,,,-15.0,-50.0,-15.0,35.0,0.0,,,,,,,35.0,0.0,,,,,-15.0,-50.0,True,-15.0,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,-15.0,-50.0,True,SC4591G0,-50.0,-50.0,True
38190.0,Sleep stage 2,Sleep stage W,25.0,-25.0,-50.0,-15.0,-40.0,-15.0,25.0,0.0,15.0,-10.0,-25.0,-50.0,15.0,-10.0,25.0,0.0,35.0,10.0,-15.0,-40.0,-15.0,-40.0,True,-15.0,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,SC4591G0,-40.0,-40.0,True
38430.0,Sleep stage 2,Sleep stage W,-25.0,35.0,60.0,-15.0,10.0,-5.0,-15.0,10.0,35.0,60.0,35.0,60.0,,,-15.0,10.0,45.0,70.0,35.0,60.0,-15.0,10.0,False,-5.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-25.0,0.0,False,SC4591G0,20.0,20.0,False
43410.0,Sleep stage 1,Sleep stage W,35.0,25.0,-10.0,-5.0,-40.0,-5.0,-25.0,-60.0,25.0,-10.0,25.0,-10.0,35.0,0.0,-25.0,-60.0,25.0,-10.0,25.0,-10.0,-5.0,-40.0,True,-5.0,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,-5.0,-40.0,True,SC4591G0,-40.0,-40.0,True
43710.0,Sleep stage 1,Sleep stage W,25.0,15.0,-10.0,-15.0,-40.0,-15.0,25.0,0.0,25.0,0.0,15.0,-10.0,25.0,0.0,25.0,0.0,25.0,0.0,15.0,-10.0,-15.0,-40.0,True,-15.0,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,-15.0,-40.0,True,SC4591G0,-40.0,-40.0,True
44310.0,Sleep stage 1,Sleep stage W,45.0,25.0,-20.0,,,,45.0,0.0,25.0,-20.0,,,,,45.0,0.0,-15.0,-60.0,25.0,-20.0,,,,,,,,,,,,,,,,,,,,SC4591G0,,,
44850.0,Sleep stage 2,Sleep stage W,35.0,35.0,0.0,5.0,-30.0,5.0,5.0,-30.0,75.0,40.0,35.0,0.0,75.0,40.0,5.0,-30.0,-25.0,-60.0,-25.0,-60.0,5.0,-30.0,True,5.0,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,5.0,-30.0,True,SC4591G0,-30.0,-30.0,True
48600.0,Sleep stage 1,Sleep stage W,-25.0,105.0,130.0,-25.0,0.0,-25.0,85.0,110.0,-5.0,20.0,105.0,130.0,105.0,130.0,85.0,110.0,,,105.0,130.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4591G0,0.0,0.0,False
51900.0,Sleep stage 3,Sleep stage W,45.0,45.0,0.0,-5.0,-50.0,-5.0,5.0,-40.0,55.0,10.0,45.0,0.0,-25.0,-70.0,5.0,-40.0,-25.0,-70.0,45.0,0.0,-5.0,-50.0,True,-5.0,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,-5.0,-50.0,True,SC4591G0,-50.0,-50.0,True
52350.0,Sleep stage 1,Sleep stage W,-5.0,-25.0,-20.0,,,,,,-25.0,-20.0,-25.0,-20.0,-25.0,-20.0,,,-25.0,-20.0,15.0,20.0,,,,,,,,,,,,,,,,,,,,SC4591G0,,,
52590.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,-25.0,0.0,-25.0,-25.0,0.0,-15.0,10.0,-5.0,20.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,-5.0,20.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4591G0,0.0,0.0,False
55200.0,Sleep stage 1,Sleep stage W,75.0,35.0,-40.0,-5.0,-80.0,-5.0,-5.0,-80.0,,,35.0,-40.0,35.0,-40.0,,,45.0,-30.0,35.0,-40.0,-5.0,-80.0,True,-5.0,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,-5.0,-80.0,True,SC4591G0,-80.0,-80.0,True
58410.0,Sleep stage 1,Sleep stage W,-5.0,,,-25.0,-20.0,-25.0,,,35.0,40.0,,,,,,,,,,,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4591G0,-20.0,-20.0,True
58710.0,Sleep stage 2,Sleep stage W,45.0,,,,,,,,,,,,,,,,,,45.0,0.0,,,,,,,,,,,,,,,,,,,,SC4591G0,,,
58980.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-5.0,20.0,-5.0,35.0,60.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,35.0,60.0,-25.0,0.0,,,-5.0,20.0,False,-5.0,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,-5.0,20.0,False,SC4591G0,20.0,20.0,False
59190.0,Sleep stage 1,Sleep stage W,105.0,25.0,-80.0,-5.0,-110.0,-5.0,25.0,-80.0,25.0,-80.0,25.0,-80.0,25.0,-80.0,25.0,-80.0,35.0,-70.0,25.0,-80.0,-5.0,-110.0,True,-5.0,-5.0,-110.0,True,-5.0,-110.0,True,-5.0,-110.0,True,-5.0,-110.0,True,-5.0,-110.0,True,SC4591G0,-110.0,-110.0,True
78240.0,Sleep stage 1,Sleep stage W,-5.0,45.0,50.0,-15.0,-10.0,15.0,-5.0,0.0,,,45.0,50.0,45.0,50.0,45.0,50.0,5.0,10.0,75.0,80.0,-15.0,-10.0,True,15.0,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,SC4591G0,20.0,20.0,False
80790.0,Sleep stage 1,Sleep stage W,-25.0,45.0,70.0,5.0,30.0,,-5.0,20.0,-15.0,10.0,35.0,60.0,35.0,60.0,,,-15.0,10.0,35.0,60.0,5.0,30.0,False,,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,SC4591G0,,,
32160.0,Sleep stage 2,Sleep stage W,-15.0,15.0,30.0,-15.0,0.0,-15.0,55.0,70.0,15.0,30.0,15.0,30.0,15.0,30.0,55.0,70.0,45.0,60.0,15.0,30.0,-15.0,0.0,False,-15.0,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,-15.0,0.0,False,SC4592G0,0.0,0.0,False
32340.0,Sleep stage 2,Sleep stage W,-25.0,25.0,50.0,,,-5.0,25.0,50.0,-25.0,0.0,25.0,50.0,25.0,50.0,25.0,50.0,-25.0,0.0,5.0,30.0,,,,-5.0,,,,,,,,,,,,,,,,SC4592G0,20.0,20.0,False
32610.0,Sleep stage 2,Sleep stage W,65.0,75.0,10.0,-25.0,-90.0,-25.0,,,25.0,-40.0,75.0,10.0,25.0,-40.0,,,5.0,-60.0,25.0,-40.0,-25.0,-90.0,True,-25.0,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,-25.0,-90.0,True,SC4592G0,-90.0,-90.0,True
32730.0,Sleep stage 1,Sleep stage W,15.0,65.0,50.0,-25.0,-40.0,-5.0,,,55.0,40.0,55.0,40.0,35.0,20.0,,,35.0,20.0,45.0,30.0,-25.0,-40.0,True,-5.0,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,-25.0,-40.0,True,SC4592G0,-20.0,-20.0,True
34950.0,Sleep stage 3,Sleep stage W,-25.0,-25.0,0.0,,,,-25.0,0.0,-5.0,20.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,-15.0,10.0,-15.0,10.0,,,,,,,,,,,,,,,,,-25.0,0.0,False,SC4592G0,,,
35940.0,Sleep stage 2,Sleep stage W,-15.0,-15.0,0.0,-25.0,-10.0,-25.0,-15.0,0.0,15.0,30.0,-5.0,10.0,15.0,30.0,-15.0,0.0,15.0,30.0,5.0,20.0,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4592G0,-10.0,-10.0,True
36090.0,Sleep stage 1,Sleep stage W,-5.0,-5.0,0.0,5.0,10.0,5.0,15.0,20.0,,,-5.0,0.0,,,15.0,20.0,,,,,5.0,10.0,False,5.0,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,5.0,10.0,False,SC4592G0,10.0,10.0,False
36240.0,Sleep stage 1,Sleep stage W,35.0,35.0,0.0,,,,,,-5.0,-40.0,,,,,,,-5.0,-40.0,-5.0,-40.0,,,,,,,,,,,,,,,,,,,,SC4592G0,,,
36750.0,Sleep stage 2,Sleep stage W,-5.0,45.0,50.0,-5.0,0.0,-5.0,25.0,30.0,45.0,50.0,45.0,50.0,45.0,50.0,25.0,30.0,45.0,50.0,25.0,30.0,-5.0,0.0,False,-5.0,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,-5.0,0.0,False,SC4592G0,0.0,0.0,False
36960.0,Sleep stage 2,Sleep stage W,5.0,-25.0,-30.0,-15.0,-20.0,-25.0,-25.0,-30.0,,,-25.0,-30.0,,,-25.0,-30.0,5.0,0.0,-25.0,-30.0,-15.0,-20.0,True,-25.0,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,-15.0,-20.0,True,SC4592G0,-30.0,-30.0,True
37500.0,Sleep stage 1,Sleep stage W,75.0,45.0,-30.0,15.0,-60.0,15.0,25.0,-50.0,75.0,0.0,45.0,-30.0,65.0,-10.0,25.0,-50.0,75.0,0.0,55.0,-20.0,15.0,-60.0,True,15.0,15.0,-60.0,True,15.0,-60.0,True,15.0,-60.0,True,15.0,-60.0,True,15.0,-60.0,True,SC4592G0,-60.0,-60.0,True
39540.0,Sleep stage 1,Sleep stage W,-25.0,,,75.0,100.0,75.0,-25.0,0.0,,,,,,,-25.0,0.0,,,5.0,30.0,75.0,100.0,False,75.0,75.0,100.0,False,75.0,100.0,False,75.0,100.0,False,75.0,100.0,False,75.0,100.0,False,SC4592G0,100.0,100.0,False
39660.0,Sleep stage 1,Sleep stage W,-15.0,,,-25.0,-10.0,-25.0,-15.0,0.0,,,,,,,-15.0,0.0,,,,,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4592G0,-10.0,-10.0,True
39900.0,Sleep stage 1,Sleep stage W,-15.0,95.0,110.0,,,,-25.0,-10.0,65.0,80.0,95.0,110.0,,,-25.0,-10.0,55.0,70.0,65.0,80.0,,,,,,,,,,,,,,,,,,,,SC4592G0,,,
39960.0,Sleep stage 2,Sleep stage W,25.0,-5.0,-30.0,,,45.0,,,5.0,-20.0,-5.0,-30.0,-5.0,-30.0,,,-15.0,-40.0,5.0,-20.0,,,,45.0,,,,,,,,,,,,,,,,SC4592G0,20.0,20.0,False
40320.0,Sleep stage 1,Sleep stage W,-15.0,-15.0,0.0,,,,-15.0,0.0,,,-15.0,0.0,,,-15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,SC4592G0,,,
42390.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,-15.0,10.0,-15.0,-15.0,10.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-15.0,10.0,-25.0,0.0,-5.0,20.0,-15.0,10.0,False,-15.0,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,-15.0,10.0,False,SC4592G0,10.0,10.0,False
43500.0,Sleep stage 1,Sleep stage W,-15.0,15.0,30.0,65.0,80.0,65.0,,,95.0,110.0,15.0,30.0,15.0,30.0,,,15.0,30.0,-25.0,-10.0,65.0,80.0,False,65.0,65.0,80.0,False,65.0,80.0,False,65.0,80.0,False,65.0,80.0,False,65.0,80.0,False,SC4592G0,80.0,80.0,False
44040.0,Sleep stage 2,Sleep stage W,15.0,15.0,0.0,-15.0,-30.0,-15.0,95.0,80.0,15.0,0.0,15.0,0.0,15.0,0.0,95.0,80.0,15.0,0.0,-25.0,-40.0,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4592G0,-30.0,-30.0,True
44190.0,Sleep stage 2,Sleep stage W,-15.0,25.0,40.0,-5.0,10.0,-5.0,85.0,100.0,-15.0,0.0,25.0,40.0,25.0,40.0,85.0,100.0,55.0,70.0,25.0,40.0,-5.0,10.0,False,-5.0,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,-5.0,10.0,False,SC4592G0,10.0,10.0,False
46560.0,Sleep stage 1,Sleep stage W,55.0,-25.0,-80.0,105.0,50.0,,-25.0,-80.0,,,-25.0,-80.0,,,-25.0,-80.0,35.0,-20.0,55.0,0.0,105.0,50.0,False,,105.0,50.0,False,105.0,50.0,False,105.0,50.0,False,105.0,50.0,False,105.0,50.0,False,SC4592G0,,,
48960.0,Sleep stage 2,Sleep stage W,-15.0,-25.0,-10.0,,,,-25.0,-10.0,15.0,30.0,-25.0,-10.0,15.0,30.0,-25.0,-10.0,15.0,30.0,-15.0,0.0,,,,,,,,,,,,,,,,,,,,SC4592G0,,,
50280.0,Sleep stage 4,Sleep stage W,-25.0,-25.0,0.0,5.0,30.0,5.0,-25.0,0.0,45.0,70.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-5.0,20.0,5.0,30.0,False,5.0,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,5.0,30.0,False,SC4592G0,30.0,30.0,False
51990.0,Sleep stage 1,Sleep stage W,55.0,,,45.0,-10.0,-25.0,,,,,,,,,,,95.0,40.0,95.0,40.0,45.0,-10.0,True,-25.0,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-15.0,-70.0,True,SC4592G0,-80.0,-80.0,True
55140.0,Sleep stage 1,Sleep stage W,-25.0,-25.0,0.0,-25.0,0.0,-25.0,-15.0,10.0,15.0,40.0,-25.0,0.0,55.0,80.0,-15.0,10.0,55.0,80.0,15.0,40.0,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4592G0,0.0,0.0,False
55770.0,Sleep stage 1,Sleep stage W,35.0,25.0,-10.0,75.0,40.0,95.0,75.0,40.0,25.0,-10.0,25.0,-10.0,,,75.0,40.0,5.0,-30.0,,,75.0,40.0,False,95.0,75.0,40.0,False,75.0,40.0,False,75.0,40.0,False,75.0,40.0,False,75.0,40.0,False,SC4592G0,60.0,60.0,False
55860.0,Sleep stage 1,Sleep stage W,55.0,55.0,0.0,-25.0,-80.0,-15.0,-25.0,-80.0,55.0,0.0,55.0,0.0,55.0,0.0,-25.0,-80.0,55.0,0.0,55.0,0.0,-25.0,-80.0,True,-15.0,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,-25.0,-80.0,True,SC4592G0,-70.0,-70.0,True
57210.0,Sleep stage 1,Sleep stage W,-25.0,-5.0,20.0,-25.0,0.0,-25.0,-25.0,0.0,,,-5.0,20.0,-15.0,10.0,-25.0,0.0,5.0,30.0,,,-25.0,0.0,False,-25.0,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,-25.0,0.0,False,SC4592G0,0.0,0.0,False
57960.0,Sleep stage 1,Sleep stage W,15.0,-15.0,-30.0,35.0,20.0,25.0,,,-15.0,-30.0,-15.0,-30.0,-15.0,-30.0,,,5.0,-10.0,-15.0,-30.0,35.0,20.0,False,25.0,35.0,20.0,False,35.0,20.0,False,35.0,20.0,False,35.0,20.0,False,35.0,20.0,False,SC4592G0,10.0,10.0,False
58050.0,Sleep stage 1,Sleep stage W,15.0,,,-15.0,-30.0,-15.0,,,,,,,,,,,65.0,50.0,,,-15.0,-30.0,True,-15.0,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,-15.0,-30.0,True,SC4592G0,-30.0,-30.0,True
58290.0,Sleep stage 1,Sleep stage W,5.0,15.0,10.0,35.0,30.0,35.0,-5.0,-10.0,,,,,,,-5.0,-10.0,,,15.0,10.0,35.0,30.0,False,35.0,35.0,30.0,False,35.0,30.0,False,35.0,30.0,False,35.0,30.0,False,35.0,30.0,False,SC4592G0,30.0,30.0,False
58380.0,Sleep stage 1,Sleep stage W,45.0,,,15.0,-30.0,,5.0,-40.0,,,,,45.0,0.0,5.0,-40.0,,,45.0,0.0,15.0,-30.0,True,,15.0,-30.0,True,15.0,-30.0,True,15.0,-30.0,True,15.0,-30.0,True,15.0,-30.0,True,SC4592G0,,,
59190.0,Sleep stage 1,Sleep stage W,25.0,95.0,70.0,-25.0,-50.0,-25.0,-15.0,-40.0,25.0,0.0,95.0,70.0,45.0,20.0,-15.0,-40.0,35.0,10.0,,,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-15.0,-40.0,True,SC4592G0,-50.0,-50.0,True
60420.0,Sleep stage 1,Sleep stage W,25.0,35.0,10.0,5.0,-20.0,5.0,15.0,-10.0,35.0,10.0,35.0,10.0,-25.0,-50.0,15.0,-10.0,-25.0,-50.0,15.0,-10.0,5.0,-20.0,True,5.0,5.0,-20.0,True,5.0,-20.0,True,5.0,-20.0,True,5.0,-20.0,True,5.0,-20.0,True,SC4592G0,-20.0,-20.0,True
21840.0,Sleep stage 1,Sleep stage W,-15.0,-5.0,10.0,-25.0,-10.0,-25.0,-25.0,-10.0,,,-25.0,-10.0,-25.0,-10.0,-25.0,-10.0,,,-15.0,0.0,-25.0,-10.0,True,-25.0,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,-25.0,-10.0,True,SC4601E0,-10.0,-10.0,True
23970.0,Sleep stage 3,Sleep stage W,25.0,5.0,-20.0,-25.0,-50.0,-25.0,-5.0,-30.0,25.0,0.0,5.0,-20.0,15.0,-10.0,-5.0,-30.0,25.0,0.0,5.0,-20.0,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,SC4601E0,-50.0,-50.0,True
26430.0,Sleep stage 2,Sleep stage W,5.0,25.0,20.0,5.0,0.0,-15.0,5.0,0.0,35.0,30.0,15.0,10.0,35.0,30.0,5.0,0.0,35.0,30.0,25.0,20.0,5.0,0.0,False,-15.0,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,5.0,0.0,False,SC4601E0,-20.0,-20.0,True
31650.0,Sleep stage 2,Sleep stage W,-25.0,-25.0,0.0,,,-5.0,-25.0,0.0,25.0,50.0,-25.0,0.0,-25.0,0.0,-25.0,0.0,-5.0,20.0,-25.0,0.0,,,,-5.0,,,,,,,,,,,,,-25.0,0.0,False,SC4601E0,20.0,20.0,False
31830.0,Sleep stage 1,Sleep stage W,25.0,15.0,-10.0,-25.0,-50.0,-25.0,-25.0,-50.0,15.0,-10.0,5.0,-20.0,15.0,-10.0,-25.0,-50.0,45.0,20.0,15.0,-10.0,-25.0,-50.0,True,-25.0,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,-25.0,-50.0,True,SC4601E0,-50.0,-50.0,True
41580.0,Sleep stage 2,Sleep stage W,-5.0,-25.0,-20.0,-25.0,-20.0,-25.0,-25.0,-20.0,5.0,10.0,-25.0,-20.0,-5.0,0.0,-25.0,-20.0,5.0,10.0,-15.0,-10.0,-25.0,-20.0,True,-25.0,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,-25.0,-20.0,True,SC4601E0,-20.0,-20.0,True
53160.0,Sleep stage 2,Sleep stage W,-5.0,-25.0,-20.0,35.0,40.0,25.0,-5.0,0.0,-25.0,-20.0,-25.0,-20.0,-25.0,-20.0,-5.0,0.0,-25.0,-20.0,-25.0,-20.0,35.0,40.0,False,25.0,35.0,40.0,False,35.0,40.0,False,35.0,40.0,False,35.0,40.0,False,-5.0,0.0,False,SC4601E0,30.0,30.0,False
54150.0,Sleep stage 1,Sleep stage W,-25.0,5.0,30.0,,,,-25.0,0.0,-25.0,0.0,85.0,110.0,85.0,110.0,-25.0,0.0,-5.0,20.0,-15.0,10.0,,,,,,,,,,,,,,,,,,,,SC4601E0,,,
58680.0,Sleep stage 1,Sleep stage W,-25.0,,,15.0,40.0,55.0,,,,,,,,,,,-25.0,0.0,,,15.0,40.0,False,55.0,,,,,,,15.0,40.0,False,15.0,40.0,False,15.0,40.0,False,SC4601E0,80.0,80.0,False
